uri,creation_timestamp,title,top_creation_timestamp,top_title,dubbing_info,media_variants,product_tags,media_metadata.camera_metadata.has_camera_metadata,cross_post_source.source_app,creation_date,creation_month,top_creation_date,likes,comments,reach,impressions,saves,shares,profile_visits,follows,followers_count,engagement,engagement_rate,hour,weekday,like_rate,comment_rate,save_rate,performance_label
media/posts/202405/18068241868464131.jpg,2024-05-06 20:01:08+07:00,,2024-05-06 20:01:08+07:00,Lim family matriarchs,,,,False,FB,2024-05-06,2024-05,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,,1000,0.0,0.0,20,Monday,,,,Quantile 0.25
media/posts/202405/18116663755331223.jpg,2024-05-06 20:01:08+07:00,,2024-05-06 20:01:08+07:00,Lim family matriarchs,,,,False,FB,2024-05-06,2024-05,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,,1000,0.0,0.0,20,Monday,,,,Quantile 0.25
media/posts/202405/17997345323344383.jpg,2024-05-06 20:01:08+07:00,,2024-05-06 20:01:08+07:00,Lim family matriarchs,,,,False,FB,2024-05-06,2024-05,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,,1000,0.0,0.0,20,Monday,,,,Quantile 0.25
media/posts/202405/17862755370115269.jpg,2024-05-06 20:01:08+07:00,,2024-05-06 20:01:08+07:00,Lim family matriarchs,,,,False,FB,2024-05-06,2024-05,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,,1000,0.0,0.0,20,Monday,,,,Quantile 0.25
media/posts/202405/18024980963119522.jpg,2024-05-06 20:01:08+07:00,,2024-05-06 20:01:08+07:00,Lim family matriarchs,,,,False,FB,2024-05-06,2024-05,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,,1000,0.0,0.0,20,Monday,,,,Quantile 0.25
media/other/18042940216745841.jpg,2024-05-05 19:00:00+07:00,Nature and art are not orthogonal.,,,,,,False,FB,2024-05-05,2024-05,,39.0,1.0,1079.0,1249.0,9.0,0.0,4.0,1.0,1000,40.0,0.04,19,Sunday,0.03614457831325301,0.0009267840593141798,0.008341056533827619,Quantile 0.25
media/other/17899997696987367.jpg,2024-05-05 16:00:00+07:00,Mushroom gills and human artifice.,,,,,,False,FB,2024-05-05,2024-05,,57.0,1.0,948.0,1065.0,8.0,3.0,11.0,0.0,1000,58.0,0.058,16,Sunday,0.060126582278481014,0.0010548523206751054,0.008438818565400843,Quantile 0.25
media/other/18435343468008341.jpg,2024-05-05 10:07:53+07:00,The assemblage sliced.,,,,,,False,FB,2024-05-05,2024-05,,28.0,0.0,819.0,921.0,6.0,0.0,9.0,0.0,1000,28.0,0.028,10,Sunday,0.03418803418803419,0.0,0.007326007326007326,Quantile 0.25
media/other/18027976250011106.jpg,2024-05-04 20:01:03+07:00,To lie in disorganized sections.,,,,,,False,FB,2024-05-04,2024-05,,50.0,1.0,825.0,928.0,1.0,0.0,14.0,0.0,1000,51.0,0.051,20,Saturday,0.06060606060606061,0.0012121212121212121,0.0012121212121212121,Quantile 0.25
media/other/18022821020182025.jpg,2024-05-03 20:00:41+07:00,Environmental reflection.,,,,,,False,FB,2024-05-03,2024-05,,34.0,0.0,743.0,840.0,4.0,2.0,20.0,0.0,1000,34.0,0.034,20,Friday,0.04576043068640646,0.0,0.005383580080753701,Quantile 0.25
media/other/17940180305722561.jpg,2024-05-02 20:00:50+07:00,Crosscut stars.,,,,,,False,FB,2024-05-02,2024-05,,39.0,2.0,736.0,828.0,0.0,0.0,15.0,0.0,1000,41.0,0.041,20,Thursday,0.05298913043478261,0.002717391304347826,0.0,Quantile 0.25
media/other/18116181991327646.jpg,2024-05-01 20:00:51+07:00,Harvest season.,,,,,,False,FB,2024-05-01,2024-05,,89.0,3.0,1136.0,1294.0,4.0,1.0,40.0,0.0,1000,92.0,0.092,20,Wednesday,0.07834507042253522,0.002640845070422535,0.0035211267605633804,Quantile 0.75
media/other/17974033058701423.jpg,2024-04-30 20:01:07+07:00,Leaning tower.,,,,,,False,FB,2024-04-30,2024-04,,43.0,0.0,896.0,1037.0,3.0,0.0,19.0,0.0,1000,43.0,0.043,20,Tuesday,0.04799107142857143,0.0,0.0033482142857142855,Quantile 0.25
media/other/18000636896562535.jpg,2024-04-30 15:00:47+07:00,Standing and fallen soldiers.,,,,,,False,FB,2024-04-30,2024-04,,40.0,0.0,838.0,976.0,3.0,0.0,10.0,0.0,1000,40.0,0.04,15,Tuesday,0.0477326968973747,0.0,0.003579952267303103,Quantile 0.25
media/other/18152444275308170.jpg,2024-04-22 20:00:51+07:00,"Conception scene.
Pangu style.",,,,,,False,FB,2024-04-22,2024-04,,53.0,0.0,1127.0,1298.0,3.0,2.0,23.0,0.0,1000,53.0,0.053,20,Monday,0.04702750665483585,0.0,0.0026619343389529724,Quantile 0.25
media/other/18038413597847490.jpg,2024-04-20 20:00:55+07:00,"Honey, look what the ducks laid.",,,,,,False,FB,2024-04-20,2024-04,,76.0,1.0,1267.0,1451.0,6.0,1.0,36.0,0.0,1000,77.0,0.077,20,Saturday,0.05998421468034728,0.0007892659826361484,0.004735595895816891,Quantile 0.75
media/other/18087852622440491.jpg,2024-04-18 20:00:58+07:00,Life in hands.,,,,,,False,FB,2024-04-18,2024-04,,78.0,0.0,1243.0,1406.0,2.0,2.0,32.0,0.0,1000,78.0,0.078,20,Thursday,0.06275140788415125,0.0,0.0016090104585679806,Quantile 0.75
media/other/18007486229191730.jpg,2024-04-16 20:00:50+07:00,Burgundy and viscous gold.,,,,,,False,FB,2024-04-16,2024-04,,65.0,1.0,983.0,1110.0,3.0,0.0,14.0,0.0,1000,66.0,0.066,20,Tuesday,0.06612410986775177,0.001017293997965412,0.003051881993896236,Quantile 0.75
media/other/17997627800544484.jpg,2024-04-14 22:00:51+07:00,Head on tilt.,,,,,,False,FB,2024-04-14,2024-04,,135.0,6.0,1545.0,1719.0,17.0,5.0,58.0,1.0,1000,141.0,0.141,22,Sunday,0.08737864077669903,0.003883495145631068,0.011003236245954692,Quantile 0.75
media/other/17938435739712810.jpg,2024-04-10 20:02:30+07:00,Paleolithic birth.,,,,,,False,FB,2024-04-10,2024-04,,53.0,0.0,1112.0,1269.0,2.0,0.0,4.0,0.0,1000,53.0,0.053,20,Wednesday,0.047661870503597124,0.0,0.0017985611510791368,Quantile 0.25
media/other/17854642941157571.jpg,2024-04-10 20:01:30+07:00,Cold warmth.,,,,,,False,FB,2024-04-10,2024-04,,121.0,1.0,1410.0,1623.0,13.0,9.0,35.0,3.0,1000,122.0,0.122,20,Wednesday,0.08581560283687943,0.0007092198581560284,0.009219858156028368,Quantile 0.75
media/other/17953093343774867.jpg,2024-04-10 20:01:00+07:00,Ceremony of the surreal.,,,,,,False,FB,2024-04-10,2024-04,,65.0,1.0,980.0,1106.0,1.0,0.0,28.0,1.0,1000,66.0,0.066,20,Wednesday,0.0663265306122449,0.0010204081632653062,0.0010204081632653062,Quantile 0.75
media/other/18080295895416904.jpg,2024-04-07 20:02:30+07:00,Plinthed decay.,,,,,,False,FB,2024-04-07,2024-04,,52.0,0.0,825.0,930.0,4.0,1.0,11.0,0.0,1000,52.0,0.052,20,Sunday,0.06303030303030303,0.0,0.0048484848484848485,Quantile 0.25
media/other/17903037986883456.jpg,2024-04-07 20:01:30+07:00,Eye of Vanitas.,,,,,,False,FB,2024-04-07,2024-04,,45.0,3.0,860.0,958.0,4.0,0.0,18.0,0.0,1000,48.0,0.048,20,Sunday,0.05232558139534884,0.0034883720930232558,0.004651162790697674,Quantile 0.25
media/other/18020319374140389.jpg,2024-04-07 20:00:49+07:00,Meal interrupted.,,,,,,False,FB,2024-04-07,2024-04,,31.0,0.0,809.0,903.0,1.0,0.0,11.0,1.0,1000,31.0,0.031,20,Sunday,0.038318912237330034,0.0,0.0012360939431396785,Quantile 0.25
media/other/18425747479003208.jpg,2024-04-05 20:02:30+07:00,"Silver fork, reclining.",,,,,,False,FB,2024-04-05,2024-04,,121.0,1.0,2474.0,2989.0,8.0,3.0,72.0,3.0,1000,122.0,0.122,20,Friday,0.04890864995957963,0.0004042037186742118,0.0032336297493936943,Quantile 0.75
media/other/18157128277307672.jpg,2024-04-05 20:01:31+07:00,"Croissant, drawn and quartered.",,,,,,False,FB,2024-04-05,2024-04,,44.0,4.0,961.0,1109.0,1.0,0.0,18.0,0.0,1000,48.0,0.048,20,Friday,0.045785639958376693,0.004162330905306972,0.001040582726326743,Quantile 0.25
media/other/17850739680144758.jpg,2024-04-05 20:01:08+07:00,Eternal and ephemeral.,,,,,,False,FB,2024-04-05,2024-04,,35.0,1.0,788.0,883.0,3.0,0.0,16.0,0.0,1000,36.0,0.036,20,Friday,0.044416243654822336,0.0012690355329949238,0.0038071065989847717,Quantile 0.25
media/other/17897838125976076.jpg,2024-04-03 20:02:30+07:00,Venus surrounded by eggs.,,,,,,False,FB,2024-04-03,2024-04,,81.0,1.0,840.0,974.0,2.0,0.0,21.0,0.0,1000,82.0,0.082,20,Wednesday,0.09642857142857143,0.0011904761904761906,0.002380952380952381,Quantile 0.75
media/other/18003715097404316.jpg,2024-04-03 20:01:30+07:00,Circular time; severed.,,,,,,False,FB,2024-04-03,2024-04,,42.0,2.0,756.0,847.0,1.0,1.0,25.0,0.0,1000,44.0,0.044,20,Wednesday,0.05555555555555555,0.0026455026455026454,0.0013227513227513227,Quantile 0.25
media/other/17882205897040126.jpg,2024-04-03 20:00:50+07:00,Dollops of red.,,,,,,False,FB,2024-04-03,2024-04,,54.0,0.0,837.0,958.0,2.0,1.0,18.0,0.0,1000,54.0,0.054,20,Wednesday,0.06451612903225806,0.0,0.0023894862604540022,Quantile 0.25
media/other/17910520676926692.jpg,2024-04-01 20:02:30+07:00,A night sky; the moons taste.,,,,,,False,FB,2024-04-01,2024-04,,45.0,0.0,813.0,930.0,1.0,0.0,15.0,1.0,1000,45.0,0.045,20,Monday,0.055350553505535055,0.0,0.0012300123001230013,Quantile 0.25
media/other/18026302220001702.jpg,2024-04-01 20:01:30+07:00,Cracked shadows.,,,,,,False,FB,2024-04-01,2024-04,,54.0,0.0,907.0,1054.0,4.0,2.0,19.0,0.0,1000,54.0,0.054,20,Monday,0.05953693495038589,0.0,0.004410143329658214,Quantile 0.25
media/other/18101421166386156.jpg,2024-04-01 20:00:59+07:00,Chromatic contrast.,,,,,,False,FB,2024-04-01,2024-04,,121.0,3.0,1516.0,1721.0,7.0,1.0,48.0,1.0,1000,124.0,0.124,20,Monday,0.07981530343007916,0.001978891820580475,0.004617414248021108,Quantile 0.75
media/other/18053741413581896.jpg,2024-03-31 22:24:00+07:00,Features overlooked.,,,,,,False,FB,2024-03-31,2024-03,,44.0,0.0,1044.0,1221.0,4.0,0.0,13.0,0.0,1000,44.0,0.044,22,Sunday,0.0421455938697318,0.0,0.0038314176245210726,Quantile 0.25
media/other/18023821175041365.jpg,2024-03-31 21:01:28+07:00,Accent curves and colors.,,,,,,False,FB,2024-03-31,2024-03,,287.0,6.0,3250.0,3706.0,28.0,23.0,160.0,0.0,1000,293.0,0.293,21,Sunday,0.08830769230769231,0.0018461538461538461,0.008615384615384615,Quantile 0.75
media/other/17983964519649672.jpg,2024-03-31 21:01:00+07:00,A question of context.,,,,,,False,FB,2024-03-31,2024-03,,99.0,0.0,2354.0,2631.0,6.0,6.0,82.0,0.0,1000,99.0,0.099,21,Sunday,0.04205607476635514,0.0,0.002548853016142736,Quantile 0.75
media/other/18000107516596228.jpg,2024-03-30 20:02:30+07:00,28 tiny pearls.,,,,,,False,FB,2024-03-30,2024-03,,146.0,7.0,12833.0,21900.0,30.0,19.0,671.0,120.0,1000,153.0,0.153,20,Saturday,0.011376918881009897,0.0005454687134730772,0.0023377230577417596,Quantile 0.75
media/other/17975662298532706.jpg,2024-03-30 20:01:29+07:00,"Dots, water drop.",,,,,,False,FB,2024-03-30,2024-03,,43.0,0.0,959.0,1069.0,2.0,1.0,25.0,0.0,1000,43.0,0.043,20,Saturday,0.04483837330552659,0.0,0.0020855057351407717,Quantile 0.25
media/other/17898488831970455.jpg,2024-03-30 20:00:59+07:00,Suspended.,,,,,,False,FB,2024-03-30,2024-03,,57.0,0.0,1090.0,1261.0,4.0,2.0,25.0,1.0,1000,57.0,0.057,20,Saturday,0.05229357798165138,0.0,0.003669724770642202,Quantile 0.25
media/other/17958223820743486.jpg,2024-03-26 19:02:30+07:00,Throwing shade.,,,,,,False,FB,2024-03-26,2024-03,,64.0,2.0,998.0,1186.0,7.0,2.0,22.0,0.0,1000,66.0,0.066,19,Tuesday,0.06412825651302605,0.002004008016032064,0.0070140280561122245,Quantile 0.75
media/other/17864408286098662.jpg,2024-03-26 19:01:31+07:00,Right crosses left.,,,,,,False,FB,2024-03-26,2024-03,,87.0,0.0,1794.0,2020.0,3.0,3.0,65.0,0.0,1000,87.0,0.087,19,Tuesday,0.048494983277591976,0.0,0.0016722408026755853,Quantile 0.75
media/other/18030288304933484.jpg,2024-03-26 19:00:52+07:00,Golden lobe.,,,,,,False,FB,2024-03-26,2024-03,,46.0,0.0,892.0,1037.0,2.0,0.0,15.0,0.0,1000,46.0,0.046,19,Tuesday,0.0515695067264574,0.0,0.002242152466367713,Quantile 0.25
media/other/17993656409352355.jpg,2024-03-22 20:02:30+07:00,Lip service.,,,,,,False,FB,2024-03-22,2024-03,,52.0,1.0,1029.0,1222.0,1.0,1.0,27.0,0.0,1000,53.0,0.053,20,Friday,0.05053449951409135,0.0009718172983479105,0.0009718172983479105,Quantile 0.25
media/other/18019331471124643.jpg,2024-03-22 20:01:30+07:00,Collarbone cradles.,,,,,,False,FB,2024-03-22,2024-03,,86.0,1.0,1288.0,1516.0,5.0,1.0,23.0,0.0,1000,87.0,0.087,20,Friday,0.06677018633540373,0.0007763975155279503,0.0038819875776397515,Quantile 0.75
media/other/17858006157115512.jpg,2024-03-22 20:01:09+07:00,Tip of the tongue.,,,,,,False,FB,2024-03-22,2024-03,,113.0,0.0,1418.0,1670.0,10.0,3.0,40.0,0.0,1000,113.0,0.113,20,Friday,0.07968970380818054,0.0,0.007052186177715092,Quantile 0.75
media/other/18036696931684670.jpg,2024-03-21 19:01:29+07:00,Clasp and contrast.,,,,,,False,FB,2024-03-21,2024-03,,76.0,2.0,1231.0,1483.0,7.0,1.0,23.0,0.0,1000,78.0,0.078,19,Thursday,0.06173842404549147,0.0016246953696181965,0.005686433793663688,Quantile 0.75
media/other/18337977934128255.jpg,2024-03-21 19:01:22+07:00,Creases dripping over.,,,,,,False,FB,2024-03-21,2024-03,,120.0,2.0,1830.0,2172.0,13.0,2.0,59.0,0.0,1000,122.0,0.122,19,Thursday,0.06557377049180328,0.001092896174863388,0.007103825136612022,Quantile 0.75
media/other/17973756833678898.jpg,2024-03-20 19:01:07+07:00,Rolling velvet skin.,,,,,,False,FB,2024-03-20,2024-03,,75.0,2.0,1632.0,1954.0,7.0,0.0,42.0,0.0,1000,77.0,0.077,19,Wednesday,0.04595588235294118,0.0012254901960784314,0.00428921568627451,Quantile 0.75
media/other/17933470850818289.jpg,2024-03-18 16:09:23+07:00,Create. Consume. Create. Consume.,,,,,,False,FB,2024-03-18,2024-03,,183.0,4.0,2135.0,2625.0,11.0,2.0,113.0,4.0,1000,187.0,0.187,16,Monday,0.08571428571428572,0.001873536299765808,0.005152224824355972,Quantile 0.75
media/other/17935595426812948.jpg,2024-03-18 16:06:26+07:00,Collar bone sand dunes.,,,,,,False,FB,2024-03-18,2024-03,,69.0,3.0,1198.0,1388.0,5.0,0.0,26.0,0.0,1000,72.0,0.072,16,Monday,0.05759599332220367,0.0025041736227045075,0.004173622704507512,Quantile 0.75
media/other/18425719153045778.jpg,2024-03-18 16:05:45+07:00,Etchings in flesh.,,,,,,False,FB,2024-03-18,2024-03,,121.0,3.0,1920.0,2172.0,9.0,5.0,58.0,0.0,1000,124.0,0.124,16,Monday,0.06302083333333333,0.0015625,0.0046875,Quantile 0.75
media/other/17904902930946304.jpg,2024-03-08 20:04:23+07:00,SeeÂ more.,,,,,,False,FB,2024-03-08,2024-03,,144.0,0.0,2141.0,2735.0,9.0,4.0,102.0,2.0,1000,144.0,0.144,20,Friday,0.06725829051844932,0.0,0.004203643157403083,Quantile 0.75
media/other/18079893457443261.jpg,2024-03-08 20:03:52+07:00,"Hold on. 
Here we go.",,,,,,False,FB,2024-03-08,2024-03,,287.0,18.0,15546.0,26749.0,26.0,16.0,472.0,28.0,1000,305.0,0.305,20,Friday,0.01846134053775891,0.0011578541103820917,0.001672455937218577,Quantile 0.75
media/other/18046705567622074.jpg,2024-03-08 20:02:36+07:00,From the fissure.,,,,,,False,FB,2024-03-08,2024-03,,128.0,7.0,1796.0,2273.0,7.0,4.0,51.0,0.0,1000,135.0,0.135,20,Friday,0.07126948775055679,0.0038975501113585748,0.0038975501113585748,Quantile 0.75
media/other/18070344352483188.jpg,2024-03-08 20:02:09+07:00,Venus front and back.,,,,,,False,FB,2024-03-08,2024-03,,120.0,6.0,2591.0,3040.0,7.0,4.0,50.0,1.0,1000,126.0,0.126,20,Friday,0.04631416441528367,0.0023157082207641835,0.002701659590891548,Quantile 0.75
media/posts/202403/17974930991527885.jpg,2024-03-08 20:01:45+07:00,,2024-03-08 20:01:46+07:00,Coming into focus.,,,,False,FB,2024-03-08,2024-03,2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,,1000,0.0,0.0,20,Friday,,,,Quantile 0.25
media/posts/202403/18007659062117439.jpg,2024-03-08 20:01:45+07:00,,2024-03-08 20:01:46+07:00,Coming into focus.,,,,False,FB,2024-03-08,2024-03,2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,,1000,0.0,0.0,20,Friday,,,,Quantile 0.25
media/other/17948526479776599.jpg,2024-03-08 19:58:59+07:00,Bite test. Tastes recycled.,,,,,,False,FB,2024-03-08,2024-03,,426.0,18.0,27530.0,48572.0,46.0,28.0,623.0,29.0,1000,444.0,0.444,19,Friday,0.015474028332727933,0.0006538321830730113,0.001670904467853251,Quantile 0.75
